URL,Size in Bytes,# of outlinks found,Content-Type
https://www.nytimes.com/2019/01/16/theater/dear-evan-hansen-andrew-barth-feldman.html,316545 Byte,50,text/html
https://www.nytimes.com/2018/05/05/us/politics/john-mccain-arizona.html,347548 Byte,42,text/html
https://www.nytimes.com/2020/05/28/magazine/judge-john-hodgman-on-eating-floor-cookies.html,198535 Byte,35,text/html
https://www.nytimes.com/2018/03/17/business/catharine-mackinnon-gretchen-carlson.html,542361 Byte,50,text/html
https://www.nytimes.com/2019/10/26/us/trump-senate-presidency.html,379047 Byte,57,text/html
https://www.nytimes.com/2019/10/25/style/justin-hartley-this-is-us-watches.html,351577 Byte,44,text/html
https://www.nytimes.com/2020/08/20/style/office-culture.html,470910 Byte,67,text/html
https://www.nytimes.com/2019/01/19/world/europe/poland-gdansk-mayor-funeral-pawel-adamowicz.html,332792 Byte,40,text/html
https://www.nytimes.com/2018/05/04/nyregion/cuomo-cynthia-nixon-progressive-leftward-turn-cynthia-effect.html,265960 Byte,44,text/html
https://www.nytimes.com/2018/03/17/realestate/when-the-partys-over-but-the-beer-cans-remain.html,228583 Byte,40,text/html
https://www.nytimes.com/2020/08/21/books/review/letters-to-the-editor.html,217042 Byte,36,text/html
https://www.nytimes.com/2019/10/26/sports/nationals-astros.html,548456 Byte,44,text/html
https://www.nytimes.com/2020/05/30/us/politics/kansas-senate-kobach.html,491374 Byte,77,text/html
https://www.nytimes.com/2019/10/23/travel/transformational-travel-Portugal.html,419960 Byte,50,text/html
https://www.nytimes.com/2019/01/19/style/why-do-people-hurt-robots.html,263046 Byte,45,text/html
https://www.nytimes.com/2018/03/17/business/media/time-warner-att-justice-department.html,296116 Byte,45,text/html
https://www.nytimes.com/2018/05/04/fashion/weddings/from-dating-to-marriage-he-had-a-5-prong-plan.html,442969 Byte,39,text/html
https://www.nytimes.com/2019/10/25/arts/music/met-opera-sunday-matinee.html,490622 Byte,41,text/html
https://www.nytimes.com/2020/08/20/style/working-from-home.html,539470 Byte,56,text/html
https://www.nytimes.com/2019/10/26/us/politics/bolton-trump-impeachment.html,350146 Byte,62,text/html
https://www.nytimes.com/2019/01/14/books/review/tessa-hadley-late-in-the-day.html,255242 Byte,49,text/html
https://www.nytimes.com/2018/05/04/sports/baseball/rays-dodgers.html,395415 Byte,39,text/html
https://www.nytimes.com/2020/05/28/style/pamela-anderson-webcam.html,517451 Byte,58,text/html
https://www.nytimes.com/2018/03/17/world/middleeast/saudi-arabia-entertainment-economy.html,383402 Byte,50,text/html
https://www.nytimes.com/2019/10/22/books/review/new-this-week.html,195004 Byte,36,text/html
https://www.nytimes.com/2019/10/25/theater/the-inheritance-broadway.html,318047 Byte,40,text/html
https://www.nytimes.com/2020/08/04/parenting/religion-family-coronavirus.html,400236 Byte,54,text/html
https://www.nytimes.com/2019/01/15/books/review/new-noteworthy-julie-bloom.html,176897 Byte,36,text/html
https://www.nytimes.com/2018/05/04/books/review/letters-to-the-editor.html,172648 Byte,35,text/html
https://www.nytimes.com/2018/03/17/us/politics/trump-mueller-dowd.html,296260 Byte,55,text/html
https://www.nytimes.com/2019/10/26/us/california-fires-sonoma-kincade.html,332933 Byte,43,text/html
https://www.nytimes.com/2020/05/30/world/europe/geneva-coronavirus-reopening.html,425442 Byte,49,text/html
https://www.nytimes.com/2020/08/23/pageoneplus/corrections-aug-23-2020.html,175112 Byte,39,text/html
https://www.nytimes.com/2019/10/26/realestate/noise-complaint-the-bar-downstairs-blasts-music-all-night.html,255280 Byte,45,text/html
https://www.nytimes.com/2019/01/19/obituaries/nathan-glazer-dead.html,309022 Byte,50,text/html
https://www.nytimes.com/2018/05/02/t-magazine/andy-warhol-photo-portraits.html,416175 Byte,38,text/html
https://www.nytimes.com/2018/03/15/magazine/new-sentences-from-emily-wilsons-translation-of-the-odyssey.html,225476 Byte,37,text/html
https://www.nytimes.com/2020/05/29/books/review/revisiting-summer-reading-over-100-years-ago.html,174860 Byte,37,text/html
https://www.nytimes.com/2019/10/17/nyregion/private-investigator-brooklyn-trailing-women-men.html,404362 Byte,41,text/html
https://www.nytimes.com/2018/03/15/nyregion/will-a-deadly-crash-in-the-east-river-empower-the-movement-to-ban-tourist-helicopters-once-and-for-all.html,241659 Byte,42,text/html
https://www.nytimes.com/2020/08/18/sports/ultramarathon-accidents.html,396744 Byte,46,text/html
https://www.nytimes.com/2019/01/19/world/americas/rosarito-mexico-border-migrant-caravan.html,369151 Byte,40,text/html
https://www.nytimes.com/2017/05/11/smarter-living/stop-robocalls.html,268756 Byte,56,text/html
https://www.nytimes.com/2018/03/16/obituaries/anthony-acevedo-who-documented-his-holocaust-ordeal-dies-at-93.html,299337 Byte,42,text/html
https://www.nytimes.com/2019/10/25/books/review/considering-love-loss-and-jeanette-winterson.html,174799 Byte,38,text/html
https://www.nytimes.com/2018/03/17/us/california-marijuana-oakland-compton.html,325009 Byte,42,text/html
https://www.nytimes.com/2020/05/27/magazine/this-anti-trump-ad-is-just-the-beginning-of-a-narrative-free-for-all.html,339526 Byte,54,text/html
https://www.nytimes.com/2020/08/20/nyregion/moving-new-york-coronavirus.html,327620 Byte,43,text/html
https://www.nytimes.com/2018/05/05/us/toohil-miccarelli-pennsylvania.html,320204 Byte,40,text/html
https://www.nytimes.com/2020/05/28/sports/olympics/margaret-maughan-dead.html,274101 Byte,45,text/html
https://www.nytimes.com/2019/10/26/neediest-cases/leaving-ghana-art-therapy.html,355720 Byte,43,text/html
https://www.nytimes.com/2019/01/17/magazine/ancient-dna-paleogenomics.html,696782 Byte,42,text/html
https://www.nytimes.com/2020/05/28/us/albert-krieger-dead.html,298225 Byte,46,text/html
https://www.nytimes.com/2018/03/16/world/asia/china-wang-qishan-vice-president.html,271214 Byte,56,text/html
https://www.nytimes.com/2020/08/18/books/review/new-this-week.html,206729 Byte,37,text/html
https://www.nytimes.com/2018/05/04/magazine/readers-respond-to-the-4-22-18-issue.html,230122 Byte,35,text/html
https://www.nytimes.com/2019/10/25/opinion/sunday/thar-be-witches-and-us.html,250899 Byte,45,text/html
https://www.nytimes.com/2020/05/28/theater/memorable-stage-performances.html,350438 Byte,58,text/html
https://www.nytimes.com/2019/01/16/travel/finding-open-minded-health-care-abroad.html,258743 Byte,51,text/html
https://www.nytimes.com/2020/05/30/technology/bernal-heights.html,515828 Byte,47,text/html
https://www.nytimes.com/2020/08/19/upshot/coronavirus-home-school-parents.html,470118 Byte,56,text/html
https://www.nytimes.com/2018/05/03/sports/hakan-sukur.html,371246 Byte,45,text/html
https://www.nytimes.com/2018/03/15/arts/music/joan-baez-whistle-down-the-wind-retire.html,311269 Byte,44,text/html
https://www.nytimes.com/2019/10/27/us/politics/special-operations-raid-terrorist-syria.html,554162 Byte,47,text/html
https://www.nytimes.com/2020/05/19/smarter-living/how-to-have-a-fun-conversation-again.html,306473 Byte,52,text/html
https://www.nytimes.com/2019/01/20/fashion/weddings/rachel-looff-ashley-ruderman.html,163418 Byte,36,text/html
https://www.nytimes.com/interactive/2020/05/30/us/coronavirus-class-of-2020.html,153708 Byte,57,text/html
https://www.nytimes.com/2020/08/21/arts/music/steve-grossman-dead.html,234451 Byte,41,text/html
https://www.nytimes.com/2018/05/02/magazine/new-sentences-from-all-the-pieces-matter-the-inside-story-of-the-wire.html,223143 Byte,37,text/html
https://www.nytimes.com/2018/03/12/books/review/impeachment-cass-sunstein-can-it-happen-here.html,269172 Byte,40,text/html
https://www.nytimes.com/2019/10/26/us/Synagogue-shooting-pittsburgh-memorials.html,286561 Byte,41,text/html
https://www.nytimes.com/2019/01/17/upshot/how-to-think-about-the-costs-of-climate-change.html,332976 Byte,41,text/html
https://www.nytimes.com/2020/05/30/us/george-floyd-protest-minneapolis.html,460441 Byte,53,text/html
https://www.nytimes.com/2020/05/27/style/family-calendar.html,329476 Byte,46,text/html
https://www.nytimes.com/2020/08/19/arts/music/albums-price.html,316619 Byte,48,text/html
https://www.nytimes.com/2018/05/04/obituaries/thom-devita-85-dies-revolutionized-the-art-of-tattooing.html,286646 Byte,46,text/html
https://www.nytimes.com/2018/03/17/health/nih-alcohol-study-liquor-industry.html,417945 Byte,42,text/html
https://www.nytimes.com/2019/10/24/sports/football/anthony-spice-adams-ahaha.html,319324 Byte,52,text/html
https://www.nytimes.com/2019/01/19/pageoneplus/corrections-january-20-2019.html,195096 Byte,42,text/html
https://www.nytimes.com/2020/05/26/magazine/should-a-parent-of-two-children-split-inheritance-equally.html,298883 Byte,42,text/html
https://www.nytimes.com/2020/05/19/realestate/how-to-books-for-an-age-of-insecurity.html,314422 Byte,48,text/html
https://www.nytimes.com/2018/05/05/world/europe/emmanuel-macron-france-protest.html,215257 Byte,37,text/html
https://www.nytimes.com/2020/08/21/business/should-i-quit-my-job.html,292052 Byte,37,text/html
https://www.nytimes.com/2018/03/17/us/florida-bridge-collapse-crack.html,267402 Byte,39,text/html
https://www.nytimes.com/2019/01/18/books/review/letters-to-the-editor.html,214584 Byte,35,text/html
https://www.nytimes.com/2020/05/27/travel/is-flying-safe-coronavirus.html,375214 Byte,59,text/html
https://www.nytimes.com/2018/05/03/realestate/aprils-most-popular-properties.html,233395 Byte,38,text/html
https://www.nytimes.com/2020/08/21/us/deidre-davis-butler-who-fought-for-disability-rights-dies-at-64.html,270567 Byte,43,text/html
https://www.nytimes.com/2018/03/16/fashion/weddings/writing-their-own-stories-together.html,394002 Byte,42,text/html
https://www.nytimes.com/2019/01/19/technology/facebook-ten-year-challenge.html,275717 Byte,61,text/html
https://www.nytimes.com/2020/05/30/us/derek-chauvin-george-floyd.html,878986 Byte,59,text/html
https://www.nytimes.com/2019/10/25/sports/football/nfl-picks-week-8.html,1048576 Byte,40,text/html
https://www.nytimes.com/2020/05/30/technology/twitter-trump-dorsey.html,339684 Byte,53,text/html
https://www.nytimes.com/2018/05/04/opinion/sunday/trump-mueller-cohen-stormy-daniels.html,373228 Byte,71,text/html
https://www.nytimes.com/2018/03/13/books/review/new-noteworthy-alissa-rubin.html,176496 Byte,36,text/html
https://www.nytimes.com/2020/08/21/arts/music/lang-lang-bach-goldberg.html,313961 Byte,45,text/html
https://www.nytimes.com/2019/01/17/sports/football/the-nfls-obesity-scourge.html,477274 Byte,49,text/html
https://www.nytimes.com/2018/05/05/business/patagonia-trump-bears-ears.html,537236 Byte,63,text/html
https://www.nytimes.com/2019/10/26/style/private-firefighters-california.html,377206 Byte,55,text/html
https://www.nytimes.com/2018/05/01/magazine/what-happens-when-people-and-companies-are-both-just-brands.html,277651 Byte,39,text/html
https://www.nytimes.com/2020/05/29/nyregion/Amy-Cooper-Central-Park-racism.html,533380 Byte,60,text/html
https://www.nytimes.com/2018/03/13/travel/trinidad-st-lucia-carnival-caribbean-52-places.html,341174 Byte,52,text/html
https://www.nytimes.com/2020/08/21/nyregion/coronavirus-nyc-outdoor-restaurants.html,470359 Byte,78,text/html
https://www.nytimes.com/2018/05/05/realestate/when-a-mentally-ill-resident-disrupts-the-neighbors-eviction-is-threatened.html,242902 Byte,41,text/html
https://www.nytimes.com/2019/01/17/movies/yalitza-aparicio-roma.html,313373 Byte,41,text/html
https://www.nytimes.com/2019/10/23/arts/design/colombian-artist-carolina-caycedo.html,303189 Byte,45,text/html
https://www.nytimes.com/2018/05/05/business/michael-cohen-lawyer-trump.html,566293 Byte,57,text/html
https://www.nytimes.com/interactive/2018/03/14/climate/easter-island-erosion.html,211413 Byte,55,text/html
https://www.nytimes.com/2020/05/30/us/politics/trump-george-floyd-protests.html,367448 Byte,64,text/html
https://www.nytimes.com/2020/08/20/realestate/the-most-popular-listings-of-july.html,309338 Byte,45,text/html
https://www.nytimes.com/2019/01/18/magazine/new-sentences-from-a-poem-by-ben-purkert.html,221450 Byte,37,text/html
https://www.nytimes.com/2018/05/04/arts/television/carol-burnett-a-little-help-netflix.html,271692 Byte,39,text/html
https://www.nytimes.com/2019/10/21/travel/stockholm-hilma-af-klint.html,595530 Byte,49,text/html
https://www.nytimes.com/2018/03/12/travel/havana-cuba.html,427803 Byte,51,text/html
https://www.nytimes.com/2020/05/30/opinion/sunday/trump-george-floyd-coronavirus.html,323618 Byte,50,text/html
https://www.nytimes.com/2019/12/05/well/your-mom-is-wrong-your-vegetarian-diet-did-not-cause-cancer.html,238962 Byte,50,text/html
https://www.nytimes.com/2018/05/04/books/review/theatre-of-tomorrow-kenneth-macgowan.html,153677 Byte,36,text/html
https://www.nytimes.com/2019/01/19/sports/uswnt-france-united-states.html,202979 Byte,37,text/html
https://www.nytimes.com/2018/05/05/world/europe/france-may-1968-revolution.html,418645 Byte,43,text/html
https://www.nytimes.com/2019/10/22/magazine/what-do-i-owe-my-free-spending-hard-luck-parents.html,303666 Byte,37,text/html
https://www.nytimes.com/2018/03/17/sports/ncaabasketball/umbc-basketball.html,322213 Byte,40,text/html
https://www.nytimes.com/2020/05/29/us/connecticut-transgender-student-athletes.html,288803 Byte,45,text/html
https://www.nytimes.com/2020/08/21/business/goldman-sachs-font.html,328741 Byte,52,text/html
https://www.nytimes.com/2018/05/04/opinion/sunday/how-to-survive-your-40s.html,301404 Byte,40,text/html
https://www.nytimes.com/2019/01/19/world/europe/brexit-speaker-john-bercow.html,420242 Byte,56,text/html
https://www.nytimes.com/2018/05/05/style/stephen-schwarzman-catholic-church-met-gala.html,399427 Byte,49,text/html
https://www.nytimes.com/2019/10/25/sports/baseball/washington-nationals-data-world-series.html,341097 Byte,40,text/html
https://www.nytimes.com/2018/03/16/us/illinois-governor-election.html,510124 Byte,47,text/html
https://www.nytimes.com/2020/05/31/world/americas/violence-women-mexico-president.html,334567 Byte,46,text/html
https://www.nytimes.com/2018/05/05/sports/yankees-cleveland-indians.html,247853 Byte,39,text/html
https://www.nytimes.com/2019/01/18/nyregion/big-hair-and-bad-luck-the-hard-times-of-the-troll-museum.html,281349 Byte,45,text/html
https://www.nytimes.com/2019/10/26/opinion/sunday/halloween-internet-haunted.html,289257 Byte,44,text/html
https://www.nytimes.com/2020/08/22/at-home/coronavirus-what-to-do-this-week.html,348547 Byte,59,text/html
https://www.nytimes.com/2020/08/22/business/economy/dejoy-postmaster-general-trump-mnuchin.html,583676 Byte,82,text/html
https://www.nytimes.com/2018/03/17/style/kim-petras-is-fire.html,308083 Byte,51,text/html
https://www.nytimes.com/2020/05/30/opinion/sunday/india-coronavirus-lockdown-inequality.html,329760 Byte,53,text/html
https://www.nytimes.com/2018/05/05/health/glasses-developing-world-global-health.html,408797 Byte,59,text/html
https://www.nytimes.com/2019/01/14/magazine/all-the-presidents-memes.html,267619 Byte,36,text/html
https://www.nytimes.com/2019/10/26/world/europe/vatican-synod-amazon-pope.html,346050 Byte,42,text/html
https://www.nytimes.com/2020/08/21/fashion/weddings/for-two-art-lovers-a-picture-perfect-scene.html,265080 Byte,40,text/html
https://www.nytimes.com/2020/08/11/books/review/kurt-andersen-evil-geniuses.html,277752 Byte,53,text/html
https://www.nytimes.com/2018/03/16/jobs/a-pilot-who-has-broken-2-glass-ceilings.html,283598 Byte,46,text/html
https://www.nytimes.com/2020/05/29/opinion/sunday/united-states-cold-war.html,289806 Byte,55,text/html
https://www.nytimes.com/2018/05/03/nyregion/flatbush-zombies-guide-to-flatbush.html,353916 Byte,43,text/html
https://www.nytimes.com/2019/01/19/world/americas/hidalgo-explosion-mexico-pipeline.html,535881 Byte,41,text/html
https://www.nytimes.com/2019/10/26/us/hong-kong-protests-colleges.html,317292 Byte,47,text/html
https://www.nytimes.com/2020/05/31/todayspaper/quotation-of-the-day-godspeed-spacex-lifts-nasa-crew-into-orbit.html,137213 Byte,35,text/html
https://www.nytimes.com/2018/03/15/fashion/weddings/the-actress-and-quarterback-still-work-at-winning.html,294435 Byte,41,text/html
https://www.nytimes.com/2020/08/22/nyregion/coronavirus-tiktok-college-quarantine-food.html,292426 Byte,69,text/html
https://www.nytimes.com/2020/08/22/us/politics/politics-women-dnc-fashion.html,491634 Byte,68,text/html
https://www.nytimes.com/2018/05/01/travel/giada-de-laurentiis-italy-tips.html,218664 Byte,41,text/html
https://www.nytimes.com/2019/01/19/us/politics/trump-immigration-conservatives-democrats.html,245448 Byte,41,text/html
https://www.nytimes.com/2019/10/25/sports/football/bernie-parrish-dead.html,312149 Byte,48,text/html
https://www.nytimes.com/2018/03/17/sports/tennis/daria-kasatkina-naomi-osaka-indian-wells.html,330860 Byte,39,text/html
